Time,target_send_rate,total_size_bytes
3444.0000,48.2800,1750293771.3702
3445.0000,54.9000,1751110772.7426
3446.0000,43.3900,1751741959.7136
3447.0000,45.9500,1752414474.6486
3448.0000,58.8200,1753294759.4658
3449.0000,53.8100,1754094164.1660
3450.0000,41.8700,1754700812.6586
3451.0000,50.3400,1755444198.5946
3452.0000,52.7200,1756226006.6226
3453.0000,43.8300,1756864296.8376
3454.0000,46.0500,1757538426.1464
3455.0000,54.3500,1758346548.4638
3456.0000,40.6800,1758933985.9104
3457.0000,44.1100,1759576796.3712
3458.0000,45.3200,1760239140.7530
3459.0000,41.4200,1760838524.5644
3460.0000,51.5700,1761601767.2958
3461.0000,48.3800,1762313511.5094
3462.0000,42.0700,1762923388.7490
3463.0000,51.7900,1763690183.1024
3464.0000,45.9800,1764363182.3496
3465.0000,38.1400,1764909614.7066
3466.0000,43.7200,1765546129.1106
3467.0000,49.2100,1766271272.6250
3468.0000,49.3600,1766998837.6998
3469.0000,49.5600,1767729631.5216
3470.0000,52.4900,1768507726.4898
3471.0000,41.1700,1769103074.3670
3472.0000,40.2600,1769683731.4446
3473.0000,44.1800,1770327671.9670
3474.0000,44.0500,1770969513.8040
3475.0000,50.5800,1771716774.2370
3476.0000,50.0000,1772454671.3028
3477.0000,44.6200,1773105715.0692
3478.0000,44.9400,1773761924.8308
3479.0000,48.9700,1774483193.8488
3480.0000,41.2400,1775079671.7876
3481.0000,45.4300,1775743791.9798
3482.0000,46.1400,1776419374.2246
3483.0000,42.2500,1777032157.3368
3484.0000,45.0900,1777690788.6588
3485.0000,40.7500,1778279356.1670
3486.0000,27.5800,1778655310.6722
3487.0000,36.4900,1779175105.8648
3488.0000,41.6900,1779778848.4848
3489.0000,32.5300,1780234714.4832
3490.0000,31.7600,1780678149.8052
3491.0000,39.0500,1781239272.9624
3492.0000,48.8600,1781958766.1694
3493.0000,19.9500,1782211543.9692
3494.0000,44.6200,1782862587.7356
3495.0000,35.1900,1783361396.0718
3496.0000,39.8300,1783935111.3426
3497.0000,37.6600,1784473794.7068
3498.0000,43.9900,1785114667.9194
3499.0000,34.8200,1785607503.0732
3500.0000,31.0400,1786039314.9048
3501.0000,37.7100,1786578805.4556
3502.0000,31.5300,1787018527.7178
3503.0000,32.1900,1787468904.8460
3504.0000,35.2300,1787968358.9316
3505.0000,35.1800,1788467005.8306
3506.0000,34.7000,1788957903.7362
3507.0000,36.1300,1789471887.1842
3508.0000,31.7600,1789915322.5062
3509.0000,32.8800,1790376838.8120
3510.0000,30.3100,1790796865.7166
3511.0000,36.9700,1791324409.9026
3512.0000,26.8400,1791688418.0436
3513.0000,35.1400,1792186419.1926
3514.0000,22.0800,1792473583.1502
3515.0000,30.8200,1792901843.3598
3516.0000,20.9100,1793170119.1464
3517.0000,25.6400,1793514754.8042
3518.0000,27.4800,1793889094.9362
3519.0000,28.3200,1794276995.8062
3520.0000,29.5900,1794685399.2210
3521.0000,31.2000,1795119794.0508
3522.0000,19.7100,1795368697.3542
3523.0000,30.6400,1795794051.6918
3524.0000,30.1900,1796212141.3482
3525.0000,21.2400,1796485744.5672
3526.0000,33.3500,1796954848.4292
3527.0000,28.2900,1797342264.9870
3528.0000,26.6800,1797703690.1298
3529.0000,17.1200,1797910781.1570
3530.0000,41.0500,1798504191.7860
3531.0000,24.4400,1798829454.9606
3532.0000,15.2100,1799005711.4520
3533.0000,24.3600,1799329683.1272
3534.0000,27.8500,1799709996.4410
3535.0000,25.5000,1800052371.9756
3536.0000,22.2900,1800342926.1174
3537.0000,20.3300,1800601838.5368
3538.0000,12.9800,1800742094.4966
3539.0000,14.5400,1800907534.6848
3540.0000,25.0700,1801242968.4126
3541.0000,19.4900,1801488320.0940
3542.0000,13.3600,1801634710.6740
3543.0000,25.7000,1801980314.9556
3544.0000,23.7000,1802293631.7654
3545.0000,17.2700,1802503144.3530
3546.0000,17.2300,1802712011.1912
3547.0000,16.2400,1802904895.7304
3548.0000,20.1900,1803161548.0266
3549.0000,16.6200,1803360567.1854
3550.0000,19.0800,1803599299.9350
3551.0000,25.5400,1803942321.2190
3552.0000,10.0000,1804034468.8458
3553.0000,10.0000,1804126616.4726
3554.0000,21.0000,1804396345.1952
3555.0000,27.3100,1804767940.8918
3556.0000,10.0000,1804860088.5186
3557.0000,10.0000,1804952236.1454
3558.0000,19.1400,1805191937.5188
3559.0000,10.0000,1805284085.1456
3560.0000,18.3500,1805511032.9676
3561.0000,18.9400,1805747505.5940
3562.0000,11.1400,1805858057.0796
3563.0000,16.8800,1806061273.6098
3564.0000,15.9100,1806248830.7160
3565.0000,10.0000,1806340978.3428
3566.0000,10.0000,1806433125.9696
3567.0000,15.7500,1806618100.0782
3568.0000,10.0000,1806710247.7050
3569.0000,10.0000,1806802395.3318
3570.0000,17.8700,1807021594.1610
3571.0000,12.4200,1807152809.6292
3572.0000,16.6100,1807351667.3508
3573.0000,10.0000,1807443814.9776
3574.0000,15.6300,1807626851.8380
3575.0000,13.0700,1807768560.7344
3576.0000,10.0000,1807860708.3612
3577.0000,14.1500,1808019852.4926
3578.0000,10.0000,1808112000.1194
3579.0000,10.0000,1808204147.7462
3580.0000,10.0000,1808296295.3730
3581.0000,10.0000,1808388442.9998
3582.0000,10.0000,1808480590.6266
3583.0000,10.0000,1808572738.2534
3584.0000,10.0000,1808664885.8802
3585.0000,10.0000,1808757033.5070
3586.0000,10.0000,1808849181.1338
3587.0000,10.0000,1808941328.7606
3588.0000,10.0000,1809033476.3874
3589.0000,10.0000,1809125624.0142
3590.0000,10.0000,1809217771.6410
3591.0000,10.0000,1809309919.2678
3592.0000,10.0000,1809402066.8946
3593.0000,10.0000,1809494214.5214
3594.0000,10.0000,1809586362.1482
3595.0000,10.0000,1809678509.7750
3596.0000,10.0000,1809770657.4018
3597.0000,10.0000,1809862805.0286
3598.0000,10.4000,1809961410.1500
3599.0000,10.0000,1810053557.7768
3600.0000,10.0000,1810145705.4036
3601.0000,10.0000,1810237853.0304
3602.0000,10.0000,1810330000.6572
3603.0000,10.0000,1810422148.2840
3604.0000,10.0000,1810514295.9108
3605.0000,10.0000,1810606443.5376
3606.0000,10.0000,1810698591.1644
3607.0000,10.0000,1810790738.7912
3608.0000,10.0000,1810882886.4180
3609.0000,10.0000,1810975034.0448
3610.0000,10.0000,1811067181.6716
3611.0000,10.0000,1811159329.2984
3612.0000,10.0000,1811251476.9252
3613.0000,10.0000,1811343624.5520
3614.0000,10.0000,1811435772.1788
3615.0000,10.0000,1811527919.8056
3616.0000,10.0000,1811620067.4324
3617.0000,10.0000,1811712215.0592
3618.0000,10.0000,1811804362.6860
3619.0000,10.0000,1811896510.3128
3620.0000,10.0000,1811988657.9396
3621.0000,10.0000,1812080805.5664
3622.0000,10.0000,1812172953.1932
3623.0000,10.0000,1812265100.8200
3624.0000,10.0000,1812357248.4468
3625.0000,10.0000,1812449396.0736
3626.0000,10.0000,1812541543.7004
3627.0000,10.9400,1812648866.4390
3628.0000,10.0000,1812741014.0658
3629.0000,10.0000,1812833161.6926
3630.0000,10.0000,1812925309.3194
3631.0000,10.0000,1813017456.9462
3632.0000,10.0000,1813109604.5730
3633.0000,10.0000,1813201752.1998
3634.0000,10.0000,1813293899.8266
3635.0000,10.0000,1813386047.4534
3636.0000,10.0000,1813478195.0802
3637.0000,10.0000,1813570342.7070
3638.0000,10.0000,1813662490.3338
3639.0000,10.0000,1813754637.9606
3640.0000,10.0000,1813846785.5874
3641.0000,10.0000,1813938933.2142
3642.0000,10.0000,1814031080.8410
3643.0000,10.0000,1814123228.4678
3644.0000,10.0000,1814215376.0946
3645.0000,10.0000,1814307523.7214
3646.0000,10.0000,1814399671.3482
3647.0000,10.0000,1814491818.9750
3648.0000,10.0000,1814583966.6018
3649.0000,10.0000,1814676114.2286
3650.0000,10.0000,1814768261.8554
3651.0000,10.0000,1814860409.4822
3652.0000,10.0000,1814952557.1090
3653.0000,10.0000,1815044704.7358
3654.0000,10.0000,1815136852.3626
3655.0000,10.0000,1815228999.9894
3656.0000,10.0000,1815321147.6162
3657.0000,10.0000,1815413295.2430
3658.0000,10.0000,1815505442.8698
3659.0000,10.0000,1815597590.4966
3660.0000,10.0000,1815689738.1234
3661.0000,10.0000,1815781885.7502
3662.0000,10.0000,1815874033.3770
3663.0000,10.0000,1815966181.0038
3664.0000,10.0000,1816058328.6306
3665.0000,10.0000,1816150476.2574
3666.0000,10.0000,1816242623.8842
3667.0000,10.0000,1816334771.5110
3668.0000,10.0000,1816426919.1378
3669.0000,10.0000,1816519066.7646
3670.0000,10.0000,1816611214.3914
3671.0000,10.0000,1816703362.0182
3672.0000,10.0000,1816795509.6450
3673.0000,10.0000,1816887657.2718
3674.0000,10.0000,1816979804.8986
3675.0000,10.0000,1817071952.5254
3676.0000,10.0000,1817164100.1522
3677.0000,10.0000,1817256247.7790
3678.0000,10.0000,1817348395.4058
3679.0000,10.0000,1817440543.0326
3680.0000,10.0000,1817532690.6594
3681.0000,10.0000,1817624838.2862
3682.0000,10.0000,1817716985.9130
3683.0000,10.0000,1817809133.5398
3684.0000,10.0000,1817901281.1666
3685.0000,10.0000,1817993428.7934
3686.0000,10.0000,1818085576.4202
3687.0000,10.0000,1818177724.0470
3688.0000,10.0000,1818269871.6738
3689.0000,10.0000,1818362019.3006
3690.0000,10.0000,1818454166.9274
3691.0000,10.0000,1818546314.5542
3692.0000,10.0000,1818638462.1810
3693.0000,10.0000,1818730609.8078
3694.0000,10.0000,1818822757.4346
3695.0000,10.0000,1818914905.0614
3696.0000,10.0000,1819007052.6882
3697.0000,10.0000,1819099200.3150
3698.0000,10.0000,1819191347.9418
3699.0000,10.0000,1819283495.5686
3700.0000,10.0000,1819375643.1954
3701.0000,10.0000,1819467790.8222
3702.0000,10.0000,1819559938.4490
3703.0000,10.0000,1819652086.0758
3704.0000,10.0000,1819744233.7026
3705.0000,10.0000,1819836381.3294
3706.0000,10.0000,1819928528.9562
3707.0000,10.0000,1820020676.5830
3708.0000,10.0000,1820112824.2098
3709.0000,10.0000,1820204971.8366
3710.0000,10.0000,1820297119.4634
3711.0000,10.0000,1820389267.0902
3712.0000,10.0000,1820481414.7170
3713.0000,10.0000,1820573562.3438
3714.0000,10.0000,1820665709.9706
3715.0000,10.0000,1820757857.5974
3716.0000,10.0000,1820850005.2242
3717.0000,10.0000,1820942152.8510
3718.0000,10.0000,1821034300.4778
3719.0000,10.0000,1821126448.1046
3720.0000,10.0000,1821218595.7314
3721.0000,10.0000,1821310743.3582
3722.0000,10.0000,1821402890.9850
3723.0000,10.0000,1821495038.6118
3724.0000,10.0000,1821587186.2386
3725.0000,10.0000,1821679333.8654
3726.0000,10.0000,1821771481.4922
3727.0000,10.0000,1821863629.1190
3728.0000,10.0000,1821955776.7458
3729.0000,10.0000,1822047924.3726
3730.0000,10.0000,1822140071.9994
3731.0000,10.0000,1822232219.6262
3732.0000,10.0000,1822324367.2530
3733.0000,10.0000,1822416514.8798
3734.0000,10.0000,1822508662.5066
3735.0000,10.0000,1822600810.1334
3736.0000,10.0000,1822692957.7602
3737.0000,10.0000,1822785105.3870
3738.0000,10.0000,1822877253.0138
3739.0000,10.0000,1822969400.6406
3740.0000,10.0000,1823061548.2674
3741.0000,10.0000,1823153695.8942
3742.0000,10.0000,1823245843.5210
3743.0000,10.0000,1823337991.1478
3744.0000,10.0000,1823430138.7746
3745.0000,10.0000,1823522286.4014
3746.0000,10.0000,1823614434.0282
3747.0000,10.0000,1823706581.6550
3748.0000,10.0000,1823798729.2818
3749.0000,10.0000,1823890876.9086
3750.0000,10.0000,1823983024.5354
3751.0000,10.0000,1824075172.1622
3752.0000,10.0000,1824167319.7890
3753.0000,10.0000,1824259467.4158
3754.0000,10.0000,1824351615.0426
3755.0000,10.0000,1824443762.6694
3756.0000,10.0000,1824535910.2962
3757.0000,10.0000,1824628057.9230
3758.0000,10.0000,1824720205.5498
3759.0000,10.0000,1824812353.1766
3760.0000,10.0000,1824904500.8034
3761.0000,10.0000,1824996648.4302
3762.0000,10.0000,1825088796.0570
3763.0000,10.0000,1825180943.6838
3764.0000,10.0000,1825273091.3106
3765.0000,10.0000,1825365238.9374
3766.0000,10.0000,1825457386.5642
3767.0000,10.0000,1825549534.1910
3768.0000,10.0000,1825641681.8178
3769.0000,10.0000,1825733829.4446
3770.0000,10.0000,1825825977.0714
3771.0000,10.0000,1825918124.6982
3772.0000,10.0000,1826010272.3250
3773.0000,10.0000,1826102419.9518
3774.0000,10.0000,1826194567.5786
3775.0000,10.0000,1826286715.2054
3776.0000,10.0000,1826378862.8322
3777.0000,10.0000,1826471010.4590
3778.0000,10.0000,1826563158.0858
3779.0000,10.0000,1826655305.7126
3780.0000,10.0000,1826747453.3394
3781.0000,10.0000,1826839600.9662
3782.0000,10.0000,1826931748.5930
3783.0000,10.0000,1827023896.2198
3784.0000,10.0000,1827116043.8466
3785.0000,10.0000,1827208191.4734
3786.0000,10.0000,1827300339.1002
3787.0000,10.0000,1827392486.7270
3788.0000,10.0000,1827484634.3538
3789.0000,10.0000,1827576781.9806
3790.0000,10.0000,1827668929.6074
3791.0000,10.0000,1827761077.2342
3792.0000,10.0000,1827853224.8610
3793.0000,10.0000,1827945372.4878
3794.0000,10.0000,1828037520.1146
3795.0000,10.0000,1828129667.7414
3796.0000,10.0000,1828221815.3682
3797.0000,10.0000,1828313962.9950
3798.0000,10.0000,1828406110.6218
3799.0000,10.0000,1828498258.2486
3800.0000,10.0000,1828590405.8754
3801.0000,10.0000,1828682553.5022
3802.0000,10.0000,1828774701.1290
3803.0000,10.0000,1828866848.7558
3804.0000,10.0000,1828958996.3826
3805.0000,10.0000,1829051144.0094
3806.0000,10.0000,1829143291.6362
3807.0000,10.0000,1829235439.2630
3808.0000,10.0000,1829327586.8898
3809.0000,10.0000,1829419734.5166
3810.0000,10.0000,1829511882.1434
3811.0000,10.0000,1829604029.7702
3812.0000,10.0000,1829696177.3970
3813.0000,10.0000,1829788325.0238
3814.0000,10.0000,1829880472.6506
3815.0000,10.0000,1829972620.2774
3816.0000,10.0000,1830064767.9042
3817.0000,10.0000,1830156915.5310
3818.0000,10.0000,1830249063.1578
3819.0000,10.0000,1830341210.7846
3820.0000,10.0000,1830433358.4114
3821.0000,10.0000,1830525506.0382
3822.0000,10.0000,1830617653.6650
3823.0000,10.0000,1830709801.2918
3824.0000,10.0000,1830801948.9186
3825.0000,10.0000,1830894096.5454
3826.0000,10.0000,1830986244.1722
3827.0000,10.0000,1831078391.7990
3828.0000,10.0000,1831170539.4258
3829.0000,10.0000,1831262687.0526
3830.0000,10.0000,1831354834.6794
3831.0000,10.0000,1831446982.3062
3832.0000,10.0000,1831539129.9330
3833.0000,10.0000,1831631277.5598
3834.0000,10.0000,1831723425.1866
3835.0000,10.0000,1831815572.8134
3836.0000,10.0000,1831907720.4402
3837.0000,10.0000,1831999868.0670
3838.0000,10.0000,1832092015.6938
3839.0000,10.0000,1832184163.3206
3840.0000,10.0000,1832276310.9474
3841.0000,10.0000,1832368458.5742
3842.0000,10.0000,1832460606.2010
3843.0000,10.0000,1832552753.8278
3844.0000,10.0000,1832644901.4546
3845.0000,10.0000,1832737049.0814
3846.0000,10.0000,1832829196.7082
3847.0000,10.0000,1832921344.3350
3848.0000,10.0000,1833013491.9618
3849.0000,10.0000,1833105639.5886
3850.0000,10.0000,1833197787.2154
3851.0000,10.0000,1833289934.8422
3852.0000,10.0000,1833382082.4690
3853.0000,10.0000,1833474230.0958
3854.0000,10.0000,1833566377.7226
3855.0000,10.0000,1833658525.3494
3856.0000,10.0000,1833750672.9762
3857.0000,10.0000,1833842820.6030
3858.0000,10.0000,1833934968.2298
3859.0000,10.0000,1834027115.8566
3860.0000,10.0000,1834119263.4834
3861.0000,10.0000,1834211411.1102
3862.0000,10.0000,1834303558.7370
3863.0000,10.0000,1834395706.3638
3864.0000,10.0000,1834487853.9906
3865.0000,10.0000,1834580001.6174
3866.0000,10.0000,1834672149.2442
3867.0000,10.0000,1834764296.8710
3868.0000,10.0000,1834856444.4978
3869.0000,10.0000,1834948592.1246
3870.0000,10.0000,1835040739.7514
3871.0000,10.0000,1835132887.3782
3872.0000,10.0000,1835225035.0050
3873.0000,10.0000,1835317182.6318
3874.0000,10.0000,1835409330.2586
3875.0000,10.0000,1835501477.8854
3876.0000,10.0000,1835593625.5122
3877.0000,10.0000,1835685773.1390
3878.0000,10.0000,1835777920.7658
3879.0000,10.0000,1835870068.3926
3880.0000,10.0000,1835962216.0194
3881.0000,10.0000,1836054363.6462
3882.0000,10.0000,1836146511.2730
3883.0000,10.0000,1836238658.8998
3884.0000,10.0000,1836330806.5266
3885.0000,10.0000,1836422954.1534
3886.0000,10.0000,1836515101.7802
3887.0000,10.0000,1836607249.4070
3888.0000,10.0000,1836699397.0338
3889.0000,10.0000,1836791544.6606
3890.0000,10.0000,1836883692.2874
3891.0000,10.0000,1836975839.9142
3892.0000,10.0000,1837067987.5410
3893.0000,10.0000,1837160135.1678
3894.0000,10.0000,1837252282.7946
3895.0000,10.0000,1837344430.4214
3896.0000,10.0000,1837436578.0482
3897.0000,10.0000,1837528725.6750
3898.0000,10.0000,1837620873.3018
3899.0000,10.0000,1837713020.9286
3900.0000,10.0000,1837805168.5554
3901.0000,10.0000,1837897316.1822
3902.0000,10.0000,1837989463.8090
3903.0000,10.0000,1838081611.4358
3904.0000,10.0000,1838173759.0626
3905.0000,10.0000,1838265906.6894
3906.0000,10.0000,1838358054.3162
3907.0000,10.0000,1838450201.9430
3908.0000,10.0000,1838542349.5698
3909.0000,10.0000,1838634497.1966
3910.0000,10.0000,1838726644.8234
3911.0000,10.0000,1838818792.4502
3912.0000,10.0000,1838910940.0770
3913.0000,10.0000,1839003087.7038
3914.0000,10.0000,1839095235.3306
3915.0000,10.0000,1839187382.9574
3916.0000,10.0000,1839279530.5842
3917.0000,10.0000,1839371678.2110
3918.0000,10.0000,1839463825.8378
3919.0000,10.0000,1839555973.4646
3920.0000,10.0000,1839648121.0914
3921.0000,10.0000,1839740268.7182
3922.0000,10.0000,1839832416.3450
3923.0000,10.0000,1839924563.9718
3924.0000,10.0000,1840016711.5986
3925.0000,10.0000,1840108859.2254
3926.0000,10.0000,1840201006.8522
3927.0000,10.0000,1840293154.4790
3928.0000,10.0000,1840385302.1058
3929.0000,10.0000,1840477449.7326
3930.0000,10.0000,1840569597.3594
3931.0000,10.0000,1840661744.9862
3932.0000,10.0000,1840753892.6130
3933.0000,10.0000,1840846040.2398
3934.0000,10.0000,1840938187.8666
3935.0000,10.0000,1841030335.4934
3936.0000,10.0000,1841122483.1202
3937.0000,10.0000,1841214630.7470
3938.0000,10.0000,1841306778.3738
3939.0000,10.0000,1841398926.0006
3940.0000,10.0000,1841491073.6274
3941.0000,10.0000,1841583221.2542
3942.0000,10.0000,1841675368.8810
3943.0000,10.0000,1841767516.5078
3944.0000,10.0000,1841859664.1346
3945.0000,10.0000,1841951811.7614
3946.0000,10.0000,1842043959.3882
3947.0000,10.0000,1842136107.0150
3948.0000,10.0000,1842228254.6418
3949.0000,10.0000,1842320402.2686
3950.0000,10.0000,1842412549.8954
3951.0000,10.0000,1842504697.5222
3952.0000,10.0000,1842596845.1490
3953.0000,10.0000,1842688992.7758
3954.0000,10.0000,1842781140.4026
3955.0000,10.0000,1842873288.0294
3956.0000,10.0000,1842965435.6562
3957.0000,10.0000,1843057583.2830
3958.0000,10.0000,1843149730.9098
3959.0000,10.0000,1843241878.5366
3960.0000,10.0000,1843334026.1634
3961.0000,10.0000,1843426173.7902
3962.0000,10.0000,1843518321.4170
3963.0000,10.0000,1843610469.0438
3964.0000,10.0000,1843702616.6706
3965.0000,10.0000,1843794764.2974
3966.0000,10.0000,1843886911.9242
3967.0000,10.0000,1843979059.5510
3968.0000,10.0000,1844071207.1778
3969.0000,10.0000,1844163354.8046
3970.0000,10.0000,1844255502.4314
3971.0000,10.0000,1844347650.0582
3972.0000,10.0000,1844439797.6850
3973.0000,10.0000,1844531945.3118
3974.0000,10.0000,1844624092.9386
3975.0000,10.0000,1844716240.5654
3976.0000,10.0000,1844808388.1922
3977.0000,10.0000,1844900535.8190
3978.0000,10.0000,1844992683.4458
3979.0000,10.0000,1845084831.0726
3980.0000,10.0000,1845176978.6994
3981.0000,10.0000,1845269126.3262
3982.0000,10.0000,1845361273.9530
3983.0000,10.0000,1845453421.5798
3984.0000,10.0000,1845545569.2066
3985.0000,10.0000,1845637716.8334
3986.0000,10.0000,1845729864.4602
3987.0000,10.0000,1845822012.0870
3988.0000,10.0000,1845914159.7138
3989.0000,10.0000,1846006307.3406
3990.0000,10.0000,1846098454.9674
3991.0000,10.0000,1846190602.5942
3992.0000,10.0000,1846282750.2210
3993.0000,10.0000,1846374897.8478
3994.0000,10.0000,1846467045.4746
3995.0000,10.0000,1846559193.1014
3996.0000,10.0000,1846651340.7282
3997.0000,10.0000,1846743488.3550
3998.0000,10.0000,1846835635.9818
3999.0000,10.0000,1846927783.6086
4000.0000,10.0000,1847019931.2354
4001.0000,10.0000,1847112078.8622
4002.0000,10.0000,1847204226.4890
4003.0000,10.0000,1847296374.1158
4004.0000,10.0000,1847388521.7426
4005.0000,10.0000,1847480669.3694
4006.0000,10.0000,1847572816.9962
4007.0000,10.0000,1847664964.6230
4008.0000,10.0000,1847757112.2498
4009.0000,10.0000,1847849259.8766
4010.0000,10.0000,1847941407.5034
4011.0000,10.0000,1848033555.1302
4012.0000,10.0000,1848125702.7570
4013.0000,10.0000,1848217850.3838
4014.0000,10.0000,1848309998.0106
4015.0000,10.0000,1848402145.6374
4016.0000,10.0000,1848494293.2642
4017.0000,10.0000,1848586440.8910
4018.0000,10.0000,1848678588.5178
4019.0000,10.0000,1848770736.1446
4020.0000,10.0000,1848862883.7714
4021.0000,10.0000,1848955031.3982
4022.0000,10.0000,1849047179.0250
4023.0000,10.0000,1849139326.6518
4024.0000,10.0000,1849231474.2786
4025.0000,10.0000,1849323621.9054
4026.0000,10.0000,1849415769.5322
4027.0000,10.0000,1849507917.1590
4028.0000,10.0000,1849600064.7858
4029.0000,10.0000,1849692212.4126
4030.0000,10.0000,1849784360.0394
4031.0000,10.0000,1849876507.6662
4032.0000,10.0000,1849968655.2930
